Algorithm,Data Count,Thread Count,Execution Time (s)
Parallel-Shell-Sort-Gradual-Halving,60000,4,0.0057144360
Parallel-Shell-Sort-Gradual-Halving,60000,4,0.0053597450
Parallel-Shell-Sort-Gradual-Halving,60000,4,0.0057285780
Parallel-Shell-Sort-Gradual-Halving,60000,4,0.0058590400
Parallel-Shell-Sort-Gradual-Halving,60000,4,0.0052255400
Parallel-Shell-Sort-Gradual-Halving,60000,4,0.0057272150
Parallel-Shell-Sort-Gradual-Halving,60000,4,0.0055349470
Parallel-Shell-Sort-Gradual-Halving,60000,4,0.0055125690
Parallel-Shell-Sort-Gradual-Halving,60000,4,0.0046886080
Parallel-Shell-Sort-Gradual-Halving,60000,4,0.0056658710
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0119337500
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0161006870
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0423246000
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0274306810
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0040415890
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0035129250
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0276136550
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0043087580
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0044129750
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0035205740
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0265343930
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0126965150
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0558078900
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0132728490
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0127110200
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0236950830
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0226776510
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0037527710
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0036467070
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0036217560
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0205415140
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0036192240
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0066188340
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0035111840
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0068822170
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0036699350
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0065161410
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0037917500
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0047824420
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0039325440
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0123549260
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0366462160
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0045056440
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0185750200
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0250749310
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0286105130
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0271155100
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0167261420
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0035480900
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0153228260
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0036507460
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0034440810
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0073778280
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0038259510
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0077314170
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0038528910
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0038189230
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0074906820
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0036881090
Parallel-Shell-Sort-Gradual-Halving,60000,8,0.0083798300
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0059911950
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0046623660
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0056015480
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0065523740
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0044681540
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0055704520
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0063250520
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0058779570
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0054221740
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0052172640
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0056041490
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0065555890
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0058453490
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0052388590
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0046707490
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0053022870
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0045945730
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0045506040
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0049066800
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0050317450
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0047276930
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0046962700
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0051668720
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0047430670
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0046785070
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0045838510
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0051404090
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0044626110
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0045843360
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0052256660
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0047320510
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0044500800
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0065057520
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0043265710
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0047601790
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0054534680
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0070534190
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0065031170
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0043438330
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0061170330
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0043225300
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0060788180
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0062297380
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0054877340
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0061639330
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0047382520
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0050629800
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0044389950
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0041304670
Parallel-Shell-Sort-Gradual-Halving,60000,16,0.0052342660
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0162064320
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0163364770
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0164112660
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0167991920
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0163588420
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0177358800
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0162451380
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0166748110
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0163123700
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0174344420
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0164022690
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0167424650
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0198315810
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0205364700
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0171477820
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0165820810
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0169983690
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0163917810
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0166050680
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0167169820
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0169794800
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0174472310
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0172904090
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0163769170
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0162525980
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0167515100
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0177424760
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0184417070
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0183871650
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0182491740
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0182968290
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0177069480
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0167332950
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0168943770
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0164191330
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0162426430
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0162577040
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0169579650
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0157215800
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0161106310
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0158726090
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0174454010
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0180457250
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0163939700
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0166342130
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0234370440
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0192884550
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0169401990
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0185719710
Parallel-Shell-Sort-Gradual-Halving,80000,1,0.0170533860
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0087644390
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0096924970
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0095667150
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0091634480
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0092281460
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0092510330
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0090644510
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0093088950
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0098199190
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0103643920
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0093045520
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0092313040
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0099724190
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0092594170
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0100683330
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0105202920
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0138076550
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0104460550
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0104779360
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0100578420
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0112388680
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0097214090
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0096954570
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0106183360
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0094658140
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0093717280
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0093248530
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0094117530
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0090840050
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0096465230
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0099744750
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0122232800
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0106998590
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0108344190
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0107760650
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0098065530
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0095352870
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0113419390
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0114892870
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0114235760
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0098551900
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0098606020
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0095208130
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0095047640
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0093030140
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0089920270
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0090329270
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0096724950
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0094379310
Parallel-Shell-Sort-Gradual-Halving,80000,2,0.0090989480
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0074756830
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0062520770
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0073273770
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0077476190
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0074773310
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0075401800
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0081597560
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0078357800
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0099271140
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0065802360
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0072205660
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0067544340
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0061640260
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0063911880
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0063315850
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0077868380
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0064974760
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0079666340
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0067817740
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0065026090
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0081371500
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0081146860
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0065258200
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0070313160
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0063460510
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0074984800
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0069829770
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0071491960
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0075897160
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0082438750
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0084016370
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0082295870
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0070925820
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0074612890
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0076878700
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0064894440
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0062491450
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0059887060
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0059771530
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0061573220
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0063470410
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0060732970
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0067861420
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0074807130
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0062564980
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0074772780
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0074052910
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0078825410
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0074033030
Parallel-Shell-Sort-Gradual-Halving,80000,4,0.0066727580
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0063035870
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0764279170
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0047650420
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0175601990
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0051601940
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0087848200
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0084340900
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0085380190
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0082281770
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0085251420
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0074729440
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0047118350
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0057262910
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0472530270
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0424165330
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0085615320
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0094107510
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0278250380
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0056633090
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0085990360
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0112350780
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0063026320
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0069043340
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0119170130
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0087959060
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0080549010
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0049775070
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0050946940
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0184845460
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0418008620
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0058321370
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0052616460
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0063778820
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0069014090
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0061899460
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0126458880
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0691523820
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0119668550
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0553871030
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0204137250
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0111130840
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0047363310
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.2277129710
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0065749990
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0133063820
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0378987460
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0048819630
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0290469410
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0058867610
Parallel-Shell-Sort-Gradual-Halving,80000,8,0.0049542840
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0058143470
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0062999300
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0090395270
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0078186350
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0074821580
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0081775910
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0100092200
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0086343120
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0063287200
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0067514300
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0073714710
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0063068010
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0059325460
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0059676940
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0076911830
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0057112030
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0058278950
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0061845770
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0078446670
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0066561800
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0068004520
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0075895880
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0068233510
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0073123260
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0066402980
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0066829060
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0068281090
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0059063170
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0062896300
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0067397110
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0060196090
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0063591000
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0060369450
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0064738620
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0059698020
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0079091740
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0064812780
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0068427950
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0084616600
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0085738090
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0088403950
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0076253330
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0081576170
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0068197220
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0057580340
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0060829480
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0067661340
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0055276730
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0067743870
Parallel-Shell-Sort-Gradual-Halving,80000,16,0.0066152930
Parallel-Shell-Sort-Gradual-Halving,100000,1,0.0240137120
Parallel-Shell-Sort-Gradual-Halving,100000,1,0.0243435980
Parallel-Shell-Sort-Gradual-Halving,100000,1,0.0238578390
Parallel-Shell-Sort-Gradual-Halving,100000,1,0.0241618530
Parallel-Shell-Sort-Gradual-Halving,100000,1,0.0239370580
Parallel-Shell-Sort-Gradual-Halving,100000,2,0.0138389360
Parallel-Shell-Sort-Gradual-Halving,100000,2,0.0126419800
Parallel-Shell-Sort-Gradual-Halving,100000,2,0.0124649670
Parallel-Shell-Sort-Gradual-Halving,100000,2,0.0127102570
Parallel-Shell-Sort-Gradual-Halving,100000,2,0.0126448970
Parallel-Shell-Sort-Gradual-Halving,100000,4,0.0082491820
Parallel-Shell-Sort-Gradual-Halving,100000,4,0.0077819150
Parallel-Shell-Sort-Gradual-Halving,100000,4,0.0085524660
Parallel-Shell-Sort-Gradual-Halving,100000,4,0.0102667500
Parallel-Shell-Sort-Gradual-Halving,100000,4,0.0108859470
Parallel-Shell-Sort-Gradual-Halving,100000,8,0.0104190380
